Date, Time, Capacity
2022-11-10, 20, 32
2022-11-10, 21, 31
2022-11-10, 22, 31
2022-11-10, 23, 32
2022-11-11, 0, 32
2022-11-11, 1, 31
2022-11-11, 2, 30
2022-11-11, 3, 31
2022-11-11, 4, 34
2022-11-11, 5, 35
2022-11-11, 6, 35
2022-11-11, 7, 33
2022-11-11, 8, 33
2022-11-11, 9, 34
2022-11-11, 10, 35
2022-11-11, 11, 37
2022-11-11, 12, 38
2022-11-11, 13, 38
2022-11-11, 14, 35
2022-11-11, 15, 34
2022-11-11, 16, 33
2022-11-11, 17, 32
2022-11-11, 18, 33
2022-11-11, 19, 34
2022-11-11, 20, 34
2022-11-11, 21, 34
2022-11-11, 22, 34
2022-11-11, 23, 35
2022-11-12, 0, 36
2022-11-12, 1, 36
2022-11-12, 2, 36
2022-11-12, 3, 36
2022-11-12, 4, 37
2022-11-12, 5, 37
2022-11-12, 6, 37
2022-11-12, 7, 38
2022-11-12, 8, 39
2022-11-12, 9, 40
2022-11-12, 10, 42
2022-11-12, 11, 44
2022-11-12, 12, 45
2022-11-12, 13, 45
2022-11-12, 14, 45
2022-11-12, 15, 45
2022-11-12, 16, 43
2022-11-12, 17, 43
2022-11-12, 18, 43
2022-11-12, 19, 43
2022-11-12, 20, 42
2022-11-12, 21, 43
2022-11-12, 22, 43
2022-11-12, 23, 43
2022-11-13, 0, 43
2022-11-13, 1, 42
2022-11-13, 2, 41
2022-11-13, 3, 40
2022-11-13, 4, 40
2022-11-13, 5, 39
2022-11-13, 6, 39
2022-11-13, 7, 40
2022-11-13, 8, 39
2022-11-13, 9, 40
2022-11-13, 10, 39
2022-11-13, 11, 39
2022-11-13, 12, 39
2022-11-13, 13, 39
2022-11-13, 14, 39
2022-11-13, 15, 39
2022-11-13, 16, 34
2022-11-13, 17, 31
2022-11-13, 18, 29
2022-11-13, 19, 26
2022-11-13, 20, 26
2022-11-13, 21, 26
2022-11-13, 22, 27
2022-11-13, 23, 28
2022-11-14, 0, 29
2022-11-14, 1, 29
2022-11-14, 2, 30
2022-11-14, 3, 29
2022-11-14, 4, 29
2022-11-14, 5, 28
2022-11-14, 6, 28
2022-11-14, 7, 28
2022-11-14, 8, 28
2022-11-14, 9, 28
2022-11-14, 10, 28
2022-11-14, 11, 29
2022-11-14, 12, 29
2022-11-14, 13, 29
2022-11-14, 14, 30
2022-11-14, 15, 31
2022-11-14, 16, 32
2022-11-14, 17, 32
2022-11-14, 18, 32
2022-11-14, 19, 32
2022-11-14, 20, 32
2022-11-14, 21, 32
2022-11-14, 22, 32
2022-11-14, 23, 32
2022-11-15, 0, 34
2022-11-15, 1, 39
2022-11-15, 2, 39
2022-11-15, 3, 38
2022-11-15, 4, 41
2022-11-15, 5, 41
2022-11-15, 6, 42
2022-11-15, 7, 41
2022-11-15, 8, 39
2022-11-15, 9, 38
2022-11-15, 10, 39
2022-11-15, 11, 39
2022-11-15, 12, 38
2022-11-15, 13, 39
2022-11-15, 14, 39
2022-11-15, 15, 39
2022-11-15, 16, 38
2022-11-15, 17, 37
2022-11-15, 18, 37
2022-11-15, 19, 36
2022-11-15, 20, 35
2022-11-15, 21, 34
2022-11-15, 22, 33
2022-11-15, 23, 33
2022-11-16, 0, 32
2022-11-16, 1, 33
2022-11-16, 2, 34
2022-11-16, 3, 34
2022-11-16, 4, 34
2022-11-16, 5, 35
2022-11-16, 6, 35
2022-11-16, 7, 35
2022-11-16, 8, 35
2022-11-16, 9, 36
2022-11-16, 10, 37
2022-11-16, 11, 37
2022-11-16, 12, 38
2022-11-16, 13, 38
2022-11-16, 14, 38
2022-11-16, 15, 39
2022-11-16, 16, 38
2022-11-16, 17, 39
2022-11-16, 18, 39
2022-11-16, 19, 40
2022-11-16, 20, 40
2022-11-16, 21, 42
2022-11-16, 22, 41
2022-11-16, 23, 39
2022-11-17, 0, 41
2022-11-17, 1, 38
2022-11-17, 2, 38
2022-11-17, 3, 35
2022-11-17, 4, 35
2022-11-17, 5, 41
2022-11-17, 6, 40
2022-11-17, 7, 37
2022-11-17, 8, 44
2022-11-17, 9, 43
2022-11-17, 10, 44
2022-11-17, 11, 46
2022-11-17, 12, 45
2022-11-17, 13, 40
2022-11-17, 14, 39
2022-11-17, 15, 36
2022-11-17, 16, 37
2022-11-17, 17, 36
2022-11-17, 18, 36
2022-11-17, 19, 37
2022-11-17, 20, 38
2022-11-17, 21, 39
2022-11-17, 22, 37
2022-11-17, 23, 35
2022-11-18, 0, 32
2022-11-18, 1, 31
2022-11-18, 2, 31
2022-11-18, 3, 31
2022-11-18, 4, 31
2022-11-18, 5, 32
2022-11-18, 6, 35
2022-11-18, 7, 38
2022-11-18, 8, 35
2022-11-18, 9, 36
2022-11-18, 10, 37
2022-11-18, 11, 38
2022-11-18, 12, 36
2022-11-18, 13, 34
2022-11-18, 14, 34
2022-11-18, 15, 35
2022-11-18, 16, 35
2022-11-18, 17, 37
2022-11-18, 18, 36
2022-11-18, 19, 36
2022-11-18, 20, 39
2022-11-18, 21, 42
2022-11-18, 22, 37
2022-11-18, 23, 32
2022-11-19, 0, 30
2022-11-19, 1, 31
2022-11-19, 2, 32
2022-11-19, 3, 30
2022-11-19, 4, 32
2022-11-19, 5, 31
2022-11-19, 6, 27
2022-11-19, 7, 27
2022-11-19, 8, 32
2022-11-19, 9, 32
2022-11-19, 10, 33
2022-11-19, 11, 35
2022-11-19, 12, 37
2022-11-19, 13, 37
2022-11-19, 14, 37
2022-11-19, 15, 37
2022-11-19, 16, 35
2022-11-19, 17, 34
2022-11-19, 18, 34
2022-11-19, 19, 32
2022-11-19, 20, 32
2022-11-19, 21, 32
2022-11-19, 22, 31
2022-11-19, 23, 31
2022-11-20, 0, 32
2022-11-20, 1, 31
2022-11-20, 2, 31
2022-11-20, 3, 31
2022-11-20, 4, 31
2022-11-20, 5, 32
2022-11-20, 6, 31
2022-11-20, 7, 31
2022-11-20, 8, 31
2022-11-20, 9, 31
2022-11-20, 10, 32
2022-11-20, 11, 33
2022-11-20, 12, 35
2022-11-20, 13, 35
2022-11-20, 14, 35
2022-11-20, 15, 34
2022-11-20, 16, 32
2022-11-20, 17, 32
2022-11-20, 18, 31
2022-11-20, 19, 31
2022-11-20, 20, 31
2022-11-20, 21, 31
2022-11-20, 22, 30
2022-11-20, 23, 29
2022-11-21, 0, 30
2022-11-21, 1, 28
2022-11-21, 2, 28
2022-11-21, 3, 28
2022-11-21, 4, 28
2022-11-21, 5, 27
2022-11-21, 6, 26
2022-11-21, 7, 26
2022-11-21, 8, 26
2022-11-21, 9, 25
2022-11-21, 10, 23
2022-11-21, 11, 23
2022-11-21, 12, 22
2022-11-21, 13, 23
2022-11-21, 14, 23
2022-11-21, 15, 21
2022-11-21, 16, 20
2022-11-21, 17, 20
2022-11-21, 18, 19
2022-11-21, 19, 17
2022-11-21, 20, 16
2022-11-21, 21, 16
2022-11-21, 22, 16
2022-11-21, 23, 17
2022-11-22, 0, 18
2022-11-22, 1, 18
2022-11-22, 2, 19
2022-11-22, 3, 20
2022-11-22, 4, 22
2022-11-22, 5, 25
2022-11-22, 6, 24
2022-11-22, 7, 22
2022-11-22, 8, 23
2022-11-22, 9, 23
2022-11-22, 10, 23
2022-11-22, 11, 24
2022-11-22, 12, 25
2022-11-22, 13, 26
2022-11-22, 14, 27
2022-11-22, 15, 26
2022-11-22, 16, 26
2022-11-22, 17, 25
2022-11-22, 18, 25
2022-11-22, 19, 25
2022-11-22, 20, 25
2022-11-22, 21, 24
2022-11-22, 22, 25
2022-11-22, 23, 25
2022-11-23, 0, 25
2022-11-23, 1, 25
2022-11-23, 2, 25
2022-11-23, 3, 25
2022-11-23, 4, 26
2022-11-23, 5, 26
2022-11-23, 6, 27
2022-11-23, 7, 27
2022-11-23, 8, 28
2022-11-23, 9, 28
2022-11-23, 10, 29
2022-11-23, 11, 30
2022-11-23, 12, 31
2022-11-23, 13, 31
2022-11-23, 14, 32
2022-11-23, 15, 32
2022-11-23, 16, 31
2022-11-23, 17, 42
2022-11-23, 18, 41
2022-11-23, 19, 37
2022-11-23, 20, 35
2022-11-23, 21, 36
2022-11-23, 22, 35
2022-11-23, 23, 36
2022-11-24, 0, 35
2022-11-24, 1, 37
2022-11-24, 2, 35
2022-11-24, 3, 34
2022-11-24, 4, 34
2022-11-24, 5, 35
2022-11-24, 6, 35
2022-11-24, 7, 35
2022-11-24, 8, 35
2022-11-24, 9, 35
2022-11-24, 10, 35
2022-11-24, 11, 37
2022-11-24, 12, 38
2022-11-24, 13, 38
2022-11-24, 14, 38
2022-11-24, 15, 40
2022-11-24, 16, 37
2022-11-24, 17, 38
2022-11-24, 18, 37
2022-11-24, 19, 35
2022-11-24, 20, 35
2022-11-24, 21, 35
2022-11-24, 22, 36
2022-11-24, 23, 38
2022-11-25, 0, 37
2022-11-25, 1, 36
2022-11-25, 2, 37
2022-11-25, 3, 36
2022-11-25, 4, 35
2022-11-25, 5, 37
2022-11-25, 6, 35
2022-11-25, 7, 33
2022-11-25, 8, 31
2022-11-25, 9, 31
2022-11-25, 10, 31
2022-11-25, 11, 32
2022-11-25, 12, 33
2022-11-25, 13, 34
2022-11-25, 14, 35
2022-11-25, 15, 35
2022-11-25, 16, 36
2022-11-25, 17, 38
2022-11-25, 18, 38
2022-11-25, 19, 37
2022-11-25, 20, 36
2022-11-25, 21, 34
2022-11-25, 22, 33
2022-11-25, 23, 33
2022-11-26, 0, 32
2022-11-26, 1, 31
2022-11-26, 2, 32
2022-11-26, 3, 32
2022-11-26, 4, 33
2022-11-26, 5, 33
2022-11-26, 6, 33
2022-11-26, 7, 34
2022-11-26, 8, 34
2022-11-26, 9, 33
2022-11-26, 10, 34
2022-11-26, 11, 35
2022-11-26, 12, 35
2022-11-26, 13, 35
2022-11-26, 14, 31
2022-11-26, 15, 29
2022-11-26, 16, 26
2022-11-26, 17, 23
2022-11-26, 18, 22
2022-11-26, 19, 22
2022-11-26, 20, 21
2022-11-26, 21, 21
2022-11-26, 22, 18
2022-11-26, 23, 20
2022-11-27, 0, 20
2022-11-27, 1, 19
2022-11-27, 2, 21
2022-11-27, 3, 24
2022-11-27, 4, 25
2022-11-27, 5, 26
2022-11-27, 6, 24
2022-11-27, 7, 21
2022-11-27, 8, 19
2022-11-27, 9, 18
2022-11-27, 10, 18
2022-11-27, 11, 19
2022-11-27, 12, 20
2022-11-27, 13, 21
2022-11-27, 14, 21
2022-11-27, 15, 19
2022-11-27, 16, 20
2022-11-27, 17, 19
2022-11-27, 18, 19
2022-11-27, 19, 18
2022-11-27, 20, 17
2022-11-27, 21, 17
2022-11-27, 22, 17
2022-11-27, 23, 16
2022-11-28, 0, 16
2022-11-28, 1, 17
2022-11-28, 2, 18
2022-11-28, 3, 18
2022-11-28, 4, 18
2022-11-28, 5, 20
2022-11-28, 6, 20
2022-11-28, 7, 19
2022-11-28, 8, 20
2022-11-28, 9, 20
2022-11-28, 10, 22
2022-11-28, 11, 23
2022-11-28, 12, 25
2022-11-28, 13, 26
2022-11-28, 14, 25
2022-11-28, 15, 24
2022-11-28, 16, 22
2022-11-28, 17, 20
2022-11-28, 18, 18
2022-11-28, 19, 18
2022-11-28, 20, 17
2022-11-28, 21, 15
2022-11-28, 22, 13
2022-11-28, 23, 14
2022-11-29, 0, 13
2022-11-29, 1, 13
2022-11-29, 2, 11
2022-11-29, 3, 12
2022-11-29, 4, 12
2022-11-29, 5, 10
2022-11-29, 6, 11
2022-11-29, 7, 10
2022-11-29, 8, 9
2022-11-29, 9, 10
2022-11-29, 10, 9
2022-11-29, 11, 8
2022-11-29, 12, 8
2022-11-29, 13, 9
2022-11-29, 14, 8
2022-11-29, 15, 7
2022-11-29, 16, 7
2022-11-29, 17, 6
2022-11-29, 18, 5
2022-11-29, 19, 6
2022-11-29, 20, 6
2022-11-29, 21, 5
2022-11-29, 22, 4
2022-11-29, 23, 4
2022-11-30, 0, 4
2022-11-30, 1, 4
2022-11-30, 2, 4
2022-11-30, 3, 5
2022-11-30, 4, 6
2022-11-30, 5, 6
2022-11-30, 6, 5
2022-11-30, 7, 6
2022-11-30, 8, 7
2022-11-30, 9, 8
2022-11-30, 10, 10
2022-11-30, 11, 10
2022-11-30, 12, 11
2022-11-30, 13, 13
2022-11-30, 14, 11
2022-11-30, 15, 10
2022-11-30, 16, 9
2022-11-30, 17, 8
2022-11-30, 18, 8
2022-11-30, 19, 7
2022-11-30, 20, 7
2022-11-30, 21, 8
2022-11-30, 22, 8
2022-11-30, 23, 7
2022-12-01, 0, 6
2022-12-01, 1, 6
2022-12-01, 2, 5
2022-12-01, 3, 6
2022-12-01, 4, 7
2022-12-01, 5, 6
2022-12-01, 6, 6
2022-12-01, 7, 6
2022-12-01, 8, 5
2022-12-01, 9, 6
2022-12-01, 10, 8
2022-12-01, 11, 9
2022-12-01, 12, 11
2022-12-01, 13, 14
2022-12-01, 14, 16
2022-12-01, 15, 17
2022-12-01, 16, 18
2022-12-01, 17, 18
2022-12-01, 18, 19
2022-12-01, 19, 20
2022-12-01, 20, 20
2022-12-01, 21, 20
2022-12-01, 22, 20
2022-12-01, 23, 20
2022-12-02, 0, 21
2022-12-02, 1, 21
2022-12-02, 2, 21
2022-12-02, 3, 22
2022-12-02, 4, 22
2022-12-02, 5, 22
2022-12-02, 6, 23
2022-12-02, 7, 23
2022-12-02, 8, 23
2022-12-02, 9, 23
2022-12-02, 10, 23
2022-12-02, 11, 23
2022-12-02, 12, 24
2022-12-02, 13, 25
2022-12-02, 14, 25
2022-12-02, 15, 26
2022-12-02, 16, 26
2022-12-02, 17, 26
2022-12-02, 18, 27
2022-12-02, 19, 28
2022-12-02, 20, 31
2022-12-02, 21, 38
2022-12-02, 22, 38
2022-12-02, 23, 37
2022-12-03, 0, 39
2022-12-03, 1, 39
2022-12-03, 2, 38
2022-12-03, 3, 36
2022-12-03, 4, 39
2022-12-03, 5, 39
2022-12-03, 6, 39
2022-12-03, 7, 37
2022-12-03, 8, 37
2022-12-03, 9, 36
2022-12-03, 10, 37
2022-12-03, 11, 36
2022-12-03, 12, 37
2022-12-03, 13, 38
2022-12-03, 14, 38
2022-12-03, 15, 37
2022-12-03, 16, 36
2022-12-03, 17, 35
2022-12-03, 18, 33
2022-12-03, 19, 32
2022-12-03, 20, 33
2022-12-03, 21, 33
2022-12-03, 22, 32
2022-12-03, 23, 35
2022-12-04, 0, 38
2022-12-04, 1, 38
2022-12-04, 2, 37
2022-12-04, 3, 36
2022-12-04, 4, 37
2022-12-04, 5, 36
2022-12-04, 6, 36
2022-12-04, 7, 36
2022-12-04, 8, 36
2022-12-04, 9, 36
2022-12-04, 10, 35
2022-12-04, 11, 34
2022-12-04, 12, 34
2022-12-04, 13, 34
2022-12-04, 14, 34
2022-12-04, 15, 33
2022-12-04, 16, 32
2022-12-04, 17, 32
2022-12-04, 18, 32
2022-12-04, 19, 31
2022-12-04, 20, 31
2022-12-04, 21, 30
2022-12-04, 22, 30
2022-12-04, 23, 30
2022-12-05, 0, 30
2022-12-05, 1, 30
2022-12-05, 2, 32
2022-12-05, 3, 34
2022-12-05, 4, 35
2022-12-05, 5, 36
2022-12-05, 6, 36
2022-12-05, 7, 37
2022-12-05, 8, 39
2022-12-05, 9, 38
2022-12-05, 10, 44
2022-12-05, 11, 41
2022-12-05, 12, 39
2022-12-05, 13, 38
2022-12-05, 14, 38
2022-12-05, 15, 38
2022-12-05, 16, 38
2022-12-05, 17, 37
2022-12-05, 18, 37
2022-12-05, 19, 37
2022-12-05, 20, 37
2022-12-05, 21, 37
2022-12-05, 22, 36
2022-12-05, 23, 35
2022-12-06, 0, 36
2022-12-06, 1, 35
2022-12-06, 2, 35
2022-12-06, 3, 34
2022-12-06, 4, 34
2022-12-06, 5, 33
2022-12-06, 6, 32
2022-12-06, 7, 32
2022-12-06, 8, 32
2022-12-06, 9, 32
2022-12-06, 10, 32
2022-12-06, 11, 32
2022-12-06, 12, 33
2022-12-06, 13, 34
2022-12-06, 14, 34
2022-12-06, 15, 33
2022-12-06, 16, 33
2022-12-06, 17, 33
2022-12-06, 18, 33
2022-12-06, 19, 33
2022-12-06, 20, 33
2022-12-06, 21, 34
2022-12-06, 22, 34
2022-12-06, 23, 34
2022-12-07, 0, 35
2022-12-07, 1, 35
2022-12-07, 2, 35
2022-12-07, 3, 35
2022-12-07, 4, 35
2022-12-07, 5, 35
2022-12-07, 6, 35
2022-12-07, 7, 35
2022-12-07, 8, 35
2022-12-07, 9, 36
2022-12-07, 10, 38
2022-12-07, 11, 38
2022-12-07, 12, 38
2022-12-07, 13, 45
2022-12-07, 14, 48
2022-12-07, 15, 47
2022-12-07, 16, 43
2022-12-07, 17, 42
2022-12-07, 18, 42
2022-12-07, 19, 38
2022-12-07, 20, 39
2022-12-07, 21, 39
2022-12-07, 22, 39
2022-12-07, 23, 37
2022-12-08, 0, 36
2022-12-08, 1, 34
2022-12-08, 2, 33
2022-12-08, 3, 33
2022-12-08, 4, 34
2022-12-08, 5, 37
2022-12-08, 6, 36
2022-12-08, 7, 34
2022-12-08, 8, 36
2022-12-08, 9, 40
2022-12-08, 10, 41
2022-12-08, 11, 41
2022-12-08, 12, 41
2022-12-08, 13, 39
2022-12-08, 14, 36
2022-12-08, 15, 37
2022-12-08, 16, 37
2022-12-08, 17, 36
2022-12-08, 18, 36
2022-12-08, 19, 37
2022-12-08, 20, 37
2022-12-08, 21, 37
2022-12-08, 22, 36
2022-12-08, 23, 35
2022-12-09, 0, 33
2022-12-09, 1, 32
2022-12-09, 2, 32
2022-12-09, 3, 32
2022-12-09, 4, 32
2022-12-09, 5, 31
2022-12-09, 6, 33
2022-12-09, 7, 34
2022-12-09, 8, 31
2022-12-09, 9, 32
2022-12-09, 10, 31
2022-12-09, 11, 31
2022-12-09, 12, 32
2022-12-09, 13, 33
2022-12-09, 14, 34
2022-12-09, 15, 31
2022-12-09, 16, 30
2022-12-09, 17, 29
2022-12-09, 18, 28
2022-12-09, 19, 28
2022-12-09, 20, 27
2022-12-09, 21, 26
2022-12-09, 22, 25
2022-12-09, 23, 27
2022-12-10, 0, 28
2022-12-10, 1, 26
2022-12-10, 2, 28
2022-12-10, 3, 28
2022-12-10, 4, 28
2022-12-10, 5, 28
2022-12-10, 6, 27
2022-12-10, 7, 26
2022-12-10, 8, 25
2022-12-10, 9, 25
2022-12-10, 10, 26
2022-12-10, 11, 27
2022-12-10, 12, 27
2022-12-10, 13, 26
2022-12-10, 14, 26
2022-12-10, 15, 26
2022-12-10, 16, 25
2022-12-10, 17, 25
2022-12-10, 18, 25
2022-12-10, 19, 24
2022-12-10, 20, 24
2022-12-10, 21, 24
2022-12-10, 22, 24
2022-12-10, 23, 24
2022-12-11, 0, 24
2022-12-11, 1, 25
2022-12-11, 2, 25
2022-12-11, 3, 24
2022-12-11, 4, 23
2022-12-11, 5, 23
2022-12-11, 6, 22
2022-12-11, 7, 23
2022-12-11, 8, 22
2022-12-11, 9, 21
2022-12-11, 10, 22
2022-12-11, 11, 22
2022-12-11, 12, 24
2022-12-11, 13, 23
2022-12-11, 14, 23
2022-12-11, 15, 23
2022-12-11, 16, 22
2022-12-11, 17, 22
2022-12-11, 18, 23
2022-12-11, 19, 22
2022-12-11, 20, 21
2022-12-11, 21, 21
2022-12-11, 22, 21
2022-12-11, 23, 21
2022-12-12, 0, 21
2022-12-12, 1, 21
2022-12-12, 2, 21
2022-12-12, 3, 21
2022-12-12, 4, 20
2022-12-12, 5, 19
2022-12-12, 6, 20
2022-12-12, 7, 20
2022-12-12, 8, 21
2022-12-12, 9, 21
2022-12-12, 10, 21
2022-12-12, 11, 21
2022-12-12, 12, 21
2022-12-12, 13, 21
2022-12-12, 14, 21
2022-12-12, 15, 20
2022-12-12, 16, 20
2022-12-12, 17, 17
2022-12-12, 18, 12
2022-12-12, 19, 8
2022-12-12, 20, 6
2022-12-12, 21, 4
2022-12-12, 22, 3
2022-12-12, 23, 3
2022-12-13, 0, 5
2022-12-13, 1, 8
2022-12-13, 2, 12
2022-12-13, 3, 15
2022-12-13, 4, 15
2022-12-13, 5, 16
2022-12-13, 6, 17
2022-12-13, 7, 16
2022-12-13, 8, 17
2022-12-13, 9, 17
2022-12-13, 10, 17
2022-12-13, 11, 18
2022-12-13, 12, 19
2022-12-13, 13, 20
2022-12-13, 14, 20
2022-12-13, 15, 20
2022-12-13, 16, 20
2022-12-13, 17, 20
2022-12-13, 18, 20
2022-12-13, 19, 20
2022-12-13, 20, 20
2022-12-13, 21, 18
2022-12-13, 22, 17
2022-12-13, 23, 17
2022-12-14, 0, 16
2022-12-14, 1, 16
2022-12-14, 2, 15
2022-12-14, 3, 14
2022-12-14, 4, 15
2022-12-14, 5, 14
2022-12-14, 6, 14
2022-12-14, 7, 13
2022-12-14, 8, 15
2022-12-14, 9, 15
2022-12-14, 10, 15
2022-12-14, 11, 15
2022-12-14, 12, 17
2022-12-14, 13, 17
2022-12-14, 14, 16
2022-12-14, 15, 16
2022-12-14, 16, 14
2022-12-14, 17, 12
2022-12-14, 18, 11
2022-12-14, 19, 12
2022-12-14, 20, 10
2022-12-14, 21, 10
2022-12-14, 22, 8
2022-12-14, 23, 7
2022-12-15, 0, 7
2022-12-15, 1, 7
2022-12-15, 2, 7
2022-12-15, 3, 7
2022-12-15, 4, 9
2022-12-15, 5, 10
2022-12-15, 6, 9
2022-12-15, 7, 9
2022-12-15, 8, 7
2022-12-15, 9, 7
2022-12-15, 10, 5
2022-12-15, 11, 6
2022-12-15, 12, 6
2022-12-15, 13, 5
2022-12-15, 14, 7
2022-12-15, 15, 6
2022-12-15, 16, 7
2022-12-15, 17, 8
2022-12-15, 18, 11
2022-12-15, 19, 11
2022-12-15, 20, 12
2022-12-15, 21, 12
2022-12-15, 22, 11
2022-12-15, 23, 11
2022-12-16, 0, 12
2022-12-16, 1, 10
2022-12-16, 2, 7
2022-12-16, 3, 10
2022-12-16, 4, 12
2022-12-16, 5, 14
2022-12-16, 6, 16
2022-12-16, 7, 16
2022-12-16, 8, 16
2022-12-16, 9, 15
2022-12-16, 10, 15
2022-12-16, 11, 16
2022-12-16, 12, 18
2022-12-16, 13, 18
2022-12-16, 14, 18
2022-12-16, 15, 17
2022-12-16, 16, 17
2022-12-16, 17, 17
2022-12-16, 18, 16
2022-12-16, 19, 15
2022-12-16, 20, 14
2022-12-16, 21, 13
2022-12-16, 22, 13
2022-12-16, 23, 11
2022-12-17, 0, 9
2022-12-17, 1, 8
2022-12-17, 2, 7
2022-12-17, 3, 5
2022-12-17, 4, 10
2022-12-17, 5, 14
2022-12-17, 6, 15
2022-12-17, 7, 16
2022-12-17, 8, 17
2022-12-17, 9, 17
2022-12-17, 10, 17
2022-12-17, 11, 18
2022-12-17, 12, 19
2022-12-17, 13, 20
2022-12-17, 14, 20
2022-12-17, 15, 20
2022-12-17, 16, 20
2022-12-17, 17, 20
2022-12-17, 18, 21
2022-12-17, 19, 21
2022-12-17, 20, 21
2022-12-17, 21, 22
2022-12-17, 22, 23
2022-12-17, 23, 23
2022-12-18, 0, 24
2022-12-18, 1, 25
2022-12-18, 2, 25
2022-12-18, 3, 25
2022-12-18, 4, 25
2022-12-18, 5, 25
2022-12-18, 6, 26
2022-12-18, 7, 27
2022-12-18, 8, 28
2022-12-18, 9, 30
2022-12-18, 10, 31
2022-12-18, 11, 32
2022-12-18, 12, 32
2022-12-18, 13, 32
2022-12-18, 14, 33
2022-12-18, 15, 32
2022-12-18, 16, 32
2022-12-18, 17, 31
2022-12-18, 18, 31
2022-12-18, 19, 31
2022-12-18, 20, 31
2022-12-18, 21, 31
2022-12-18, 22, 31
2022-12-18, 23, 31
2022-12-19, 0, 31
2022-12-19, 1, 31
2022-12-19, 2, 31
2022-12-19, 3, 31
2022-12-19, 4, 31
2022-12-19, 5, 31
2022-12-19, 6, 31
2022-12-19, 7, 31
2022-12-19, 8, 32
2022-12-19, 9, 31
2022-12-19, 10, 32
2022-12-19, 11, 32
2022-12-19, 12, 32
2022-12-19, 13, 32
2022-12-19, 14, 33
2022-12-19, 15, 34
2022-12-19, 16, 34
2022-12-19, 17, 33
2022-12-19, 18, 33
2022-12-19, 19, 33
2022-12-19, 20, 33
2022-12-19, 21, 33
2022-12-19, 22, 33
2022-12-19, 23, 34
2022-12-20, 0, 33
2022-12-20, 1, 33
2022-12-20, 2, 34
2022-12-20, 3, 34
2022-12-20, 4, 34
2022-12-20, 5, 34
2022-12-20, 6, 34
2022-12-20, 7, 34
2022-12-20, 8, 34
2022-12-20, 9, 35
2022-12-20, 10, 35
2022-12-20, 11, 35
2022-12-20, 12, 36
2022-12-20, 13, 37
2022-12-20, 14, 44
2022-12-20, 15, 44
2022-12-20, 16, 44
2022-12-20, 17, 41
2022-12-20, 18, 39
2022-12-20, 19, 38
2022-12-20, 20, 39
2022-12-20, 21, 40
2022-12-20, 22, 40
2022-12-20, 23, 39
2022-12-21, 0, 40
2022-12-21, 1, 44
2022-12-21, 2, 47
2022-12-21, 3, 45
2022-12-21, 4, 40
2022-12-21, 5, 40
2022-12-21, 6, 39
2022-12-21, 7, 36
2022-12-21, 8, 36
2022-12-21, 9, 37
2022-12-21, 10, 35
2022-12-21, 11, 34
2022-12-21, 12, 35
2022-12-21, 13, 35
2022-12-21, 14, 36
2022-12-21, 15, 34
2022-12-21, 16, 34
2022-12-21, 17, 36
2022-12-21, 18, 36
2022-12-21, 19, 37
2022-12-21, 20, 38
2022-12-21, 21, 36
2022-12-21, 22, 38
2022-12-21, 23, 39
2022-12-22, 0, 40
2022-12-22, 1, 40
2022-12-22, 2, 41
2022-12-22, 3, 39
2022-12-22, 4, 37
2022-12-22, 5, 36
2022-12-22, 6, 36
2022-12-22, 7, 37
2022-12-22, 8, 38
2022-12-22, 9, 37
2022-12-22, 10, 36
2022-12-22, 11, 36
2022-12-22, 12, 36
2022-12-22, 13, 37
2022-12-22, 14, 37
2022-12-22, 15, 39
2022-12-22, 16, 40
2022-12-22, 17, 43
2022-12-22, 18, 43
2022-12-22, 19, 44
2022-12-22, 20, 41
2022-12-22, 21, 36
2022-12-22, 22, 35
2022-12-22, 23, 35
2022-12-23, 0, 35
2022-12-23, 1, 34
2022-12-23, 2, 34
2022-12-23, 3, 35
2022-12-23, 4, 43
2022-12-23, 5, 50
2022-12-23, 6, 51
2022-12-23, 7, 49
2022-12-23, 8, 47
2022-12-23, 9, 45
2022-12-23, 10, 45
2022-12-23, 11, 45
2022-12-23, 12, 44
2022-12-23, 13, 44
2022-12-23, 14, 43
2022-12-23, 15, 40
2022-12-23, 16, 39
2022-12-23, 17, 38
2022-12-23, 18, 39
2022-12-23, 19, 40
2022-12-23, 20, 40
2022-12-23, 21, 42
2022-12-23, 22, 42
2022-12-23, 23, 43
2022-12-24, 0, 43
2022-12-24, 1, 43
2022-12-24, 2, 40
2022-12-24, 3, 40
2022-12-24, 4, 39
2022-12-24, 5, 37
2022-12-24, 6, 37
2022-12-24, 7, 38
2022-12-24, 8, 39
2022-12-24, 9, 38
2022-12-24, 10, 36
2022-12-24, 11, 36
2022-12-24, 12, 36
2022-12-24, 13, 37
2022-12-24, 14, 37
2022-12-24, 15, 35
2022-12-24, 16, 35
2022-12-24, 17, 34
2022-12-24, 18, 34
2022-12-24, 19, 34
2022-12-24, 20, 32
2022-12-24, 21, 32
2022-12-24, 22, 34
2022-12-24, 23, 34
2022-12-25, 0, 34
2022-12-25, 1, 34
2022-12-25, 2, 34
2022-12-25, 3, 34
2022-12-25, 4, 35
2022-12-25, 5, 35
2022-12-25, 6, 36
2022-12-25, 7, 36
2022-12-25, 8, 36
2022-12-25, 9, 35
2022-12-25, 10, 34
2022-12-25, 11, 34
2022-12-25, 12, 34
2022-12-25, 13, 34
2022-12-25, 14, 35
2022-12-25, 15, 35
